Design_ID,Design_Complexity,Lines_of_Code,Num_Modules,Target_Power_mW,Target_Frequency_MHz,Design_Tool_Used,EDA_Runtime_min,Simulation_Bugs_Found,Meets_Timing,Estimated_Power_Usage_mW
DGN_11279,Low,17380,46,64.52,1546.95,Mentor,99.32,2,0,65.46175828922445
DGN_11280,Medium,47645,7,264.06,795.27,Cadence,185.33,1,0,254.2445905966238
DGN_11281,Medium,22818,5,290.15,1139.07,Cadence,910.3,1,1,284.53602104576737
DGN_11282,Medium,35857,48,222.1,1272.33,Synopsys,358.76,2,0,220.88629680163191
DGN_11283,Medium,26711,19,141.09,254.83,OpenROAD,805.73,3,1,118.5403223084605
DGN_11284,High,10097,25,284.65,1266.36,Synopsys,857.09,2,1,269.69564890724007
DGN_11285,Medium,33393,35,215.7,1123.17,Cadence,453.44,2,1,192.9899312717201
DGN_11286,Medium,27076,11,261.08,1810.11,Synopsys,601.41,1,0,251.3733976061133
DGN_11287,Medium,89274,21,241.46,1649.6,Mentor,520.29,2,1,247.8588143375298
DGN_11288,Medium,62609,23,144.78,544.52,Mentor,1139.98,0,0,136.68326520295906
DGN_11289,Low,34317,43,169.68,594.73,Cadence,424.74,2,0,179.71074119222587
DGN_11290,Medium,63480,7,96.53,702.41,Mentor,268.99,6,1,94.35863976410265
DGN_11291,Low,12044,34,123.0,529.48,OpenROAD,476.78,0,1,103.28239674384204
DGN_11292,High,76033,39,244.53,1677.31,Cadence,823.25,1,1,245.07980118331488
DGN_11293,Low,60486,33,273.49,2486.63,OpenROAD,854.99,2,0,287.1458733290967
DGN_11294,Medium,60162,18,231.12,1665.06,Cadence,1113.43,2,0,247.91926749418386
DGN_11295,Medium,84287,39,166.29,1556.04,Cadence,1065.2,1,1,167.7328999842225
DGN_11296,High,34882,32,71.63,1083.83,Mentor,388.69,6,1,45.57389610055148
DGN_11297,Low,59078,34,64.24,850.19,Cadence,578.89,0,0,88.32092948434831
DGN_11298,Low,63734,30,143.58,2286.58,Cadence,911.89,1,1,131.22839737061133
DGN_11299,Low,48826,11,165.96,2425.6,Synopsys,1104.85,1,0,158.3496001133503
DGN_11300,Low,92985,43,202.28,1292.26,Mentor,444.37,3,1,169.80181379418036
DGN_11301,Low,49028,35,51.62,796.48,OpenROAD,566.66,1,0,57.017847286775705
DGN_11302,Medium,56331,9,297.43,1948.29,Cadence,1085.41,4,1,303.9247507555773
DGN_11303,Low,37543,39,140.98,417.9,OpenROAD,468.67,1,1,120.39503320229106
DGN_11304,Low,34362,18,262.02,1937.41,Synopsys,607.78,2,1,266.8102716293767
DGN_11305,High,32315,40,183.74,2065.48,Cadence,1091.13,1,0,161.308311178758
DGN_11306,Medium,32746,31,82.61,399.77,OpenROAD,974.56,0,1,70.97621578000943
DGN_11307,Medium,15057,28,249.39,2444.47,Mentor,337.51,3,1,250.30826740363224
DGN_11308,Medium,47915,44,227.46,2465.23,Synopsys,430.27,1,1,217.7529865149023
DGN_11309,High,26061,33,181.86,2348.13,Synopsys,462.37,3,1,189.651840665375
DGN_11310,Low,56370,49,178.64,1290.48,OpenROAD,1100.52,2,1,191.61828501224466
DGN_11311,High,39157,26,71.87,690.58,Cadence,1198.78,3,1,95.26253826438372
DGN_11312,Medium,16322,12,213.96,1496.82,Cadence,942.36,2,0,221.24074895558337
DGN_11313,Low,74812,19,277.81,1107.84,Mentor,612.13,2,1,266.46077632464915
DGN_11314,High,82842,9,73.31,594.28,Mentor,71.6,0,1,69.99360892843568
DGN_11315,Low,39017,8,115.88,1116.82,Cadence,855.14,2,1,147.6385263184956
DGN_11316,Low,61792,15,275.58,1693.34,Synopsys,503.87,4,1,256.3981520521713
DGN_11317,High,32742,22,121.09,270.19,Mentor,781.6,2,1,113.94418290572398
DGN_11318,Medium,69808,46,213.49,900.2,Mentor,751.63,1,1,220.31665919424466
DGN_11319,Medium,22629,34,183.7,142.71,Synopsys,608.15,3,1,219.94542888620936
DGN_11320,Low,13245,19,199.08,1898.79,Cadence,1136.6,3,0,219.20943927133592
DGN_11321,Medium,48870,10,153.95,1637.66,OpenROAD,86.39,2,1,156.88822381224122
DGN_11322,Medium,69829,20,125.0,250.41,Mentor,871.83,2,1,111.05812610154734
DGN_11323,Medium,15588,44,62.13,2415.37,Synopsys,527.22,2,1,41.67250106787917
DGN_11324,Medium,5442,13,236.07,154.29,Mentor,873.72,3,0,234.19604969750193
DGN_11325,Low,82339,47,236.52,1515.91,Synopsys,829.75,2,0,243.1003391778794
DGN_11326,Low,45721,38,217.68,1963.28,Mentor,71.67,1,0,215.56831405289822
DGN_11327,High,42145,31,210.91,1990.95,Cadence,385.29,1,0,192.9512213003895
DGN_11328,Medium,15599,17,110.93,182.28,Synopsys,275.56,2,1,107.15578581377234
DGN_11329,High,77594,40,55.59,2275.4,OpenROAD,250.36,3,0,49.55868289174267
DGN_11330,Medium,87742,31,252.18,2304.28,OpenROAD,890.46,1,0,256.2275275123735
DGN_11331,Medium,82430,13,172.78,1447.34,Mentor,333.09,2,1,148.78056658134565
DGN_11332,Low,7939,9,126.71,1257.0,OpenROAD,601.2,3,1,143.54712643132746
DGN_11333,Medium,27149,26,75.48,207.68,Mentor,341.57,0,0,109.26717494664338
DGN_11334,Low,71567,35,65.68,1448.69,Synopsys,721.47,4,1,56.40670836845596
DGN_11335,Medium,15208,7,137.22,1082.51,Synopsys,881.45,1,1,150.97460578795477
DGN_11336,Medium,71098,34,251.18,1954.74,OpenROAD,437.43,1,1,257.34619595553994
DGN_11337,High,54492,25,279.68,1069.32,OpenROAD,747.44,1,1,295.7424505639852
DGN_11338,Medium,25951,39,274.19,1740.59,Cadence,1000.33,2,1,286.94954791149917
DGN_11339,Low,53920,10,280.0,343.38,Synopsys,167.42,0,0,277.32407484655363
DGN_11340,Low,51766,32,276.93,419.09,OpenROAD,870.16,0,0,271.8987701323639
DGN_11341,Low,62014,36,181.81,435.3,OpenROAD,428.39,2,1,157.26574199812413
DGN_11342,Medium,33351,46,104.85,209.26,OpenROAD,199.82,2,1,91.4516432903404
DGN_11343,Medium,89216,41,249.51,1399.19,Mentor,682.05,2,1,245.75550554282913
DGN_11344,High,54386,29,103.43,2005.52,Cadence,317.94,2,0,123.90939715039745
DGN_11345,Low,92122,36,116.8,1564.99,Synopsys,996.35,2,1,93.95346873865188
DGN_11346,Medium,14308,39,108.31,1479.89,OpenROAD,108.9,1,0,113.07724949271321
DGN_11347,Medium,64252,26,178.75,1733.5,OpenROAD,172.46,2,1,184.24586957046134
DGN_11348,Medium,80145,28,130.46,915.15,OpenROAD,653.94,3,1,128.52018619920312
DGN_11349,Medium,88211,43,88.54,968.69,Mentor,731.39,2,1,95.72499792984513
DGN_11350,Medium,33064,34,163.29,854.25,Synopsys,892.07,5,0,178.8455913778977
DGN_11351,Medium,58879,36,268.48,1809.06,OpenROAD,355.56,2,0,257.29657805518195
DGN_11352,Low,13720,35,192.64,487.94,OpenROAD,1019.61,1,0,185.207023036958
DGN_11353,Medium,47940,27,269.58,131.26,Mentor,1146.58,4,1,266.4556754643409
DGN_11354,Low,84993,44,98.97,1530.87,Mentor,628.9,4,0,96.7904301543193
DGN_11355,Medium,73475,37,91.74,2361.72,Cadence,927.01,2,1,97.97945570863472
DGN_11356,Medium,52113,29,193.89,1562.58,Cadence,658.33,1,0,188.75942934257796
DGN_11357,Medium,53926,40,165.83,1979.01,Synopsys,139.19,3,1,140.8936415238138
DGN_11358,High,43203,28,215.04,1714.7,Cadence,431.77,3,1,203.07990743158607
DGN_11359,High,93901,35,248.66,1293.85,Synopsys,159.73,0,1,223.64593110521153
DGN_11360,High,10392,43,237.83,1824.14,Cadence,1187.32,3,0,236.71224661297768
DGN_11361,Medium,30905,17,285.57,2077.85,OpenROAD,321.09,1,1,265.3438369387353
DGN_11362,Medium,78508,14,149.56,639.36,Cadence,784.93,3,1,156.86681717600368
DGN_11363,Medium,55385,27,101.6,906.71,OpenROAD,384.15,1,0,104.9648379118974
DGN_11364,High,35653,22,187.73,636.94,Synopsys,804.7,3,0,165.72942348889393
DGN_11365,Medium,96865,36,77.69,1185.22,Cadence,299.86,2,1,49.61146957696327
DGN_11366,High,89720,37,122.21,2224.15,Cadence,955.21,1,1,104.88468376320921
DGN_11367,High,19799,40,101.97,928.5,Cadence,186.33,4,0,120.48453726453722
DGN_11368,Medium,65103,32,149.14,998.72,OpenROAD,1080.47,1,1,176.46691295753044
DGN_11369,Low,20052,20,77.8,2164.88,OpenROAD,1018.08,0,1,54.5172883284497
DGN_11370,Low,11044,20,57.96,1336.9,Cadence,833.84,2,1,89.70123659741373
DGN_11371,High,24871,22,214.2,1385.08,Synopsys,136.85,0,1,194.41224545060552
DGN_11372,Low,94303,12,202.56,2165.92,OpenROAD,297.77,1,1,215.17616710406756
DGN_11373,High,25234,46,227.09,1277.26,Mentor,1039.67,1,0,230.6452532263674
DGN_11374,Medium,26381,20,215.1,1735.74,Synopsys,199.05,0,1,243.38859516371224
DGN_11375,Medium,22274,15,78.57,305.55,Synopsys,237.76,4,0,83.66533030867436
DGN_11376,High,92840,10,122.77,528.72,Synopsys,680.16,3,0,120.74920273295503
DGN_11377,Medium,88108,5,82.38,1070.5,OpenROAD,372.56,1,0,81.78485607616807
DGN_11378,Medium,54892,16,260.74,1287.61,Cadence,313.17,1,1,269.52607835821556
DGN_11379,Medium,55521,42,236.73,2417.76,Cadence,716.43,2,1,237.39993866705706
DGN_11380,Medium,96501,32,100.38,2429.56,Mentor,484.74,1,1,124.12423980268875
DGN_11381,Medium,88920,49,135.33,2142.87,Cadence,220.24,3,0,102.41343370956
DGN_11382,Low,88391,21,291.65,857.44,Mentor,669.73,3,1,269.3114571325661
DGN_11383,High,22920,5,198.54,2413.67,Mentor,501.19,3,1,204.15092993030754
DGN_11384,High,21702,36,250.29,1754.42,Cadence,897.35,1,1,261.23641500435235
DGN_11385,Medium,6894,12,116.15,1043.06,Mentor,177.14,4,1,125.8520999033362
DGN_11386,Medium,35985,44,102.51,1784.02,Synopsys,767.5,1,1,113.05305196976391
DGN_11387,Medium,33287,47,245.98,139.65,Synopsys,557.6,9,0,253.95386166334066
DGN_11388,Medium,78527,28,221.47,450.77,Synopsys,522.91,0,0,224.84267329951552
DGN_11389,High,20439,14,220.24,2091.25,OpenROAD,324.81,2,1,220.25266357302988
DGN_11390,Low,99620,43,188.16,1649.38,Mentor,94.69,2,1,201.5885062061889
DGN_11391,Low,47235,43,190.89,974.07,Mentor,1026.37,3,1,160.80441925552145
DGN_11392,Medium,32659,14,233.92,1301.6,Synopsys,432.11,2,1,237.24316401117585
DGN_11393,Medium,29976,40,117.5,2272.34,OpenROAD,836.44,5,1,119.78687176780315
DGN_11394,Medium,87643,29,138.19,1615.79,Cadence,1140.25,2,0,129.0806520777259
DGN_11395,Medium,72865,14,267.91,1055.56,Synopsys,704.09,4,1,254.823669683401
DGN_11396,Medium,73306,23,127.22,388.78,OpenROAD,512.75,0,1,127.05985471473642
DGN_11397,Medium,61697,49,186.58,804.99,Cadence,365.83,3,1,205.18014028710823
DGN_11398,Low,75382,19,225.66,2448.02,OpenROAD,1124.81,1,0,235.6858886048
DGN_11399,Medium,21651,20,299.98,1149.67,Cadence,837.57,1,0,318.35797001934725
DGN_11400,Low,54044,6,158.82,1232.41,Mentor,818.42,2,1,168.93006822982545
DGN_11401,Low,19633,33,157.02,1296.64,Mentor,545.82,1,1,148.97812971228853
DGN_11402,Medium,84164,8,260.65,2221.85,OpenROAD,1023.36,0,1,255.03104210307635
DGN_11403,Low,5569,33,251.38,1549.43,OpenROAD,873.59,1,0,245.5136140450777
DGN_11404,Low,64900,35,232.77,1764.82,Cadence,382.83,0,1,228.71067927415206
DGN_11405,Low,72509,21,165.81,1034.59,OpenROAD,743.52,3,1,163.51854462408446
DGN_11406,High,38038,14,130.98,169.81,OpenROAD,550.42,1,1,128.70496841423017
DGN_11407,High,54088,31,202.18,2334.33,Cadence,67.51,2,1,200.75231253412508
DGN_11408,Medium,78177,45,269.06,2377.91,Cadence,980.69,0,1,276.83764057619
DGN_11409,High,79466,19,270.94,2377.97,Mentor,200.03,1,1,280.524865006769
DGN_11410,Medium,77216,48,77.12,2364.85,Synopsys,641.35,0,0,63.72379911158588
DGN_11411,Medium,71793,35,157.09,2056.58,OpenROAD,443.3,1,1,159.32589523706582
DGN_11412,Low,78786,25,166.18,1743.03,Cadence,449.98,1,1,166.19176440845428
DGN_11413,Medium,43138,45,294.4,2126.82,Mentor,604.2,2,0,317.51276440626475
DGN_11414,Medium,68310,49,219.5,1541.31,Synopsys,1196.61,3,0,226.0148807775473
DGN_11415,Medium,33757,30,151.81,422.49,OpenROAD,525.55,0,1,186.19278966200145
DGN_11416,Medium,75394,42,56.51,1038.92,Mentor,267.86,2,0,66.67581356191977
DGN_11417,Medium,84027,40,191.35,2431.11,Synopsys,759.51,3,0,193.59545784520836
DGN_11418,Medium,95830,21,74.02,942.73,OpenROAD,329.37,2,1,71.08190872987065
DGN_11419,High,61151,7,258.61,2182.79,Mentor,180.33,2,0,266.99431062003055
DGN_11420,Medium,54272,18,238.13,323.71,OpenROAD,117.2,1,1,227.84585728431298
DGN_11421,Medium,11908,17,165.13,902.04,Synopsys,86.08,0,1,141.33365086624474
DGN_11422,Medium,15844,45,157.3,942.29,Cadence,551.53,1,1,142.56512312543677
DGN_11423,Medium,56455,31,274.33,223.85,Mentor,546.47,0,1,289.5451482817805
DGN_11424,Medium,73447,5,122.11,385.83,Synopsys,271.52,4,1,101.38565283802006
DGN_11425,Low,79527,21,112.25,563.6,OpenROAD,953.78,0,1,92.70450201630813
DGN_11426,Medium,82108,38,284.8,2110.76,Synopsys,207.37,3,1,285.36250053752116
DGN_11427,Low,48066,18,252.31,252.16,Synopsys,1103.46,1,1,250.56226857132
DGN_11428,Medium,45004,21,255.16,816.88,Cadence,729.84,2,1,246.61259904009628
DGN_11429,Medium,43333,7,98.8,124.42,Mentor,91.48,4,0,104.5057536353437
DGN_11430,Medium,88029,38,85.82,1769.51,Synopsys,1157.79,3,1,98.18984059038877
DGN_11431,Low,44697,44,56.51,1588.73,Cadence,411.05,1,0,58.18158903921719
DGN_11432,Medium,22634,29,109.26,1647.96,Cadence,572.97,0,1,92.8556191572249
DGN_11433,Low,29561,6,243.55,998.52,Cadence,384.07,5,1,234.72369925542725
DGN_11434,High,23033,38,110.01,599.84,OpenROAD,890.4,4,1,114.15002713953447
DGN_11435,High,77887,30,232.28,1828.77,Cadence,613.68,5,0,220.18982296777142
DGN_11436,High,60063,35,112.98,2046.68,Cadence,210.91,1,1,122.04916552209883
DGN_11437,Medium,30921,13,148.82,432.64,Cadence,178.79,2,0,146.19888061757615
DGN_11438,Medium,24340,34,295.79,1268.39,Cadence,886.93,2,1,301.9181051938336
DGN_11439,Low,67781,24,111.2,696.92,Mentor,330.27,3,1,118.31234637569861
DGN_11440,Medium,19901,25,144.09,503.46,Mentor,217.08,3,0,121.50975529277676
DGN_11441,Medium,15638,33,125.27,1862.38,Cadence,629.35,4,1,99.45117081672791
DGN_11442,Medium,43596,29,77.41,1391.43,Synopsys,975.15,3,1,84.03504717258629
DGN_11443,High,91914,42,172.47,618.84,OpenROAD,377.81,1,0,181.60230189130147
DGN_11444,Low,49324,48,144.67,844.0,Synopsys,375.13,1,1,131.02752041823067
DGN_11445,High,93356,29,223.72,2419.97,Synopsys,1010.62,4,0,231.90210015254726
DGN_11446,Medium,95596,13,254.4,2136.83,Cadence,228.53,3,1,258.2618991172932
DGN_11447,Medium,37642,43,186.06,2211.87,Synopsys,763.07,3,1,197.7163386654023
DGN_11448,Low,30378,48,58.05,1204.03,Mentor,1148.72,1,1,45.90629159432922
DGN_11449,Low,55867,30,204.73,1597.14,Mentor,1019.09,3,1,209.68155602590315
DGN_11450,Medium,78686,41,63.85,1004.24,OpenROAD,130.47,0,1,52.08122800650643
DGN_11451,Medium,47875,20,204.09,286.51,Mentor,424.7,1,1,205.55412940899907
DGN_11452,Low,94595,41,221.26,1062.57,Mentor,222.31,1,0,238.42046211119057
DGN_11453,Medium,88729,16,99.44,1525.55,Cadence,1142.13,4,1,101.25445614836674
DGN_11454,High,69377,28,254.84,789.15,Mentor,1183.97,2,1,269.0174287334883
DGN_11455,High,59691,30,277.77,2135.08,Synopsys,327.89,4,0,283.3461645410028
DGN_11456,High,98337,24,253.27,462.64,Synopsys,823.46,2,1,258.01930890361047
DGN_11457,Medium,69303,13,126.28,981.11,Mentor,1019.46,3,1,142.18508697539448
DGN_11458,Medium,65839,27,196.66,399.77,OpenROAD,326.4,1,1,201.1491436876716
DGN_11459,Medium,54063,43,278.7,1071.6,OpenROAD,273.96,1,1,289.69750976574215
DGN_11460,Medium,96782,33,130.17,195.19,OpenROAD,72.78,3,1,143.62736131471578
DGN_11461,Low,83343,35,255.01,754.12,Mentor,529.64,1,1,250.87584172886017
DGN_11462,Low,88071,23,52.37,1061.76,OpenROAD,1085.36,1,1,55.670171570986355
DGN_11463,Medium,10492,24,50.91,1247.6,Mentor,1089.4,3,1,32.047767279700196
DGN_11464,Low,36357,27,239.93,1404.87,Synopsys,205.63,0,1,238.6166273849087
DGN_11465,Medium,76838,47,240.36,759.98,OpenROAD,292.96,1,1,213.38411666149335
DGN_11466,Low,37314,31,247.24,1355.3,OpenROAD,525.17,0,0,243.03916569338244
DGN_11467,Low,53697,34,282.51,1321.61,OpenROAD,949.91,4,0,303.2797168980044
DGN_11468,Medium,75283,25,79.48,858.83,Synopsys,757.51,0,1,81.73301840760396
DGN_11469,Medium,64567,48,108.0,2092.48,Mentor,645.79,0,0,95.56256518343137
DGN_11470,Medium,52006,39,275.93,1409.54,Synopsys,734.8,2,1,296.7167826853419
DGN_11471,Low,65011,11,94.31,897.45,Synopsys,169.67,2,1,103.01021519949597
DGN_11472,Low,15686,26,220.56,2373.61,Cadence,604.54,3,1,211.4979715730994
DGN_11473,Medium,42449,14,182.62,2128.27,OpenROAD,1190.95,2,1,151.63400457754207
DGN_11474,Medium,66606,27,70.8,2458.21,Mentor,160.83,1,0,64.68852602096139
DGN_11475,Medium,23891,19,121.32,1761.36,Mentor,651.94,4,0,123.66080086861852
DGN_11476,Medium,57115,34,180.09,1007.73,Cadence,397.04,3,1,191.31480926681763
DGN_11477,High,65719,38,263.09,774.07,Cadence,675.5,2,0,271.0331741736907
DGN_11478,Medium,78030,17,226.88,1691.96,Synopsys,714.15,4,1,229.85842435342863
DGN_11479,Medium,41723,8,205.47,2453.96,Cadence,718.32,0,0,196.61171408696265
DGN_11480,Medium,34877,22,174.01,1604.12,Mentor,1031.52,1,1,183.86251576625565
DGN_11481,Medium,98517,27,124.67,2215.88,Mentor,504.31,4,0,154.1866267218697
DGN_11482,Medium,19026,37,79.81,889.85,Mentor,648.64,4,1,74.77838630799317
DGN_11483,Medium,25422,38,152.27,1076.69,Synopsys,72.46,1,1,145.23836126261395
DGN_11484,Medium,14244,38,57.13,2275.06,OpenROAD,960.09,1,0,96.57141224606318
DGN_11485,Low,38481,40,102.76,1916.48,OpenROAD,355.82,3,1,103.02002211990434
DGN_11486,Low,94180,39,158.12,2455.38,Synopsys,990.87,3,1,154.80900145457323
DGN_11487,Medium,63031,21,154.65,1959.43,Mentor,362.83,2,0,149.9381015483301
DGN_11488,High,13521,32,61.07,1176.44,Mentor,72.3,1,0,72.98686351998415
DGN_11489,Low,6746,18,197.27,1374.56,Synopsys,236.51,2,1,177.30513145427207
DGN_11490,High,88127,38,187.42,2261.24,Synopsys,1183.68,4,1,201.80022548213574
DGN_11491,Medium,97254,15,69.53,1423.95,Cadence,424.57,2,0,38.426354170985235
DGN_11492,High,73232,17,285.79,712.95,Synopsys,184.06,2,0,280.0627503462983
DGN_11493,High,17012,37,74.85,1145.49,OpenROAD,195.39,3,0,90.18811392382439
DGN_11494,Medium,85224,6,263.71,1339.16,Synopsys,413.79,2,0,247.1504113518959
DGN_11495,Low,28457,38,50.08,332.13,Mentor,102.92,4,0,70.28953605258314
DGN_11496,Low,75572,33,270.57,1885.03,Mentor,643.1,7,1,255.66998904980505
DGN_11497,Low,34960,41,54.93,362.45,Mentor,303.66,2,1,34.246291537467975
DGN_11498,Medium,92695,8,239.45,1071.8,OpenROAD,652.01,1,1,228.300451823236
DGN_11499,Low,12910,16,140.42,2031.09,OpenROAD,220.47,2,0,160.09644222092635
DGN_11500,Medium,7693,30,234.55,1222.17,Cadence,550.04,1,1,235.33497672110497
DGN_11501,Medium,20858,32,150.44,2120.84,Synopsys,741.63,3,0,160.20041647804715
DGN_11502,High,33810,7,67.73,920.52,Cadence,130.68,2,0,92.69544544469005
DGN_11503,Low,25092,24,241.88,2398.33,Synopsys,514.57,1,1,273.8478024777165
DGN_11504,Low,93779,14,67.81,602.72,Synopsys,404.88,2,0,70.50300410596716
DGN_11505,Low,53700,22,280.53,191.83,OpenROAD,334.01,4,1,280.08206597973486
DGN_11506,High,63105,31,62.74,2193.82,Mentor,749.17,5,0,61.15960252642702
DGN_11507,Medium,35505,35,169.83,1905.29,Synopsys,730.94,5,1,179.6232721455857
DGN_11508,Low,78228,31,230.76,656.76,OpenROAD,779.0,2,1,246.72068610144498
DGN_11509,Low,33555,46,148.31,2463.38,Cadence,241.13,0,1,152.28936165716175
DGN_11510,Low,76934,5,104.31,1305.47,Mentor,385.71,3,1,107.92493427757289
DGN_11511,Low,77788,10,239.77,2382.56,Cadence,299.03,2,0,224.88805919886738
DGN_11512,High,82257,15,246.07,1312.07,Cadence,676.17,5,0,238.17753500960072
DGN_11513,Medium,22939,38,280.67,1232.5,OpenROAD,585.61,1,1,289.9439599087196
DGN_11514,Medium,16825,43,144.04,1177.93,Mentor,436.53,4,1,122.23175304091168
DGN_11515,High,95787,24,176.56,903.7,Synopsys,956.06,3,1,150.06634713148551
DGN_11516,Low,29151,25,140.78,1380.88,Cadence,167.13,2,1,152.8262163133068
DGN_11517,Medium,5036,25,114.27,1186.13,Synopsys,1171.38,4,0,102.46397512440285
DGN_11518,High,98948,22,237.76,188.19,Mentor,192.86,1,1,245.06742195200485
DGN_11519,Medium,88707,25,134.91,725.04,OpenROAD,941.3,4,0,146.49467976110253
DGN_11520,Medium,44051,23,157.04,611.49,OpenROAD,479.78,3,0,127.46917862724058
DGN_11521,Low,85738,8,150.92,2181.85,OpenROAD,1046.4,0,1,144.63782055713114
DGN_11522,Low,78596,17,228.17,1537.29,Synopsys,144.55,2,0,229.8630240093284
DGN_11523,Low,65071,22,279.45,1932.84,Synopsys,487.18,1,1,288.8579203768383
DGN_11524,Medium,78601,33,216.69,2396.38,Mentor,442.41,0,0,221.85710919442545
DGN_11525,Medium,34873,29,167.9,1645.69,Synopsys,1192.2,3,0,195.97821361843887
DGN_11526,High,41648,17,244.8,2458.26,OpenROAD,1183.53,2,0,238.56403034791893
DGN_11527,Medium,76468,31,210.24,848.23,Cadence,276.38,1,1,213.07466798991388
DGN_11528,High,31470,23,65.15,547.04,Cadence,778.14,1,1,65.92805423342689
DGN_11529,High,70129,5,73.92,1067.94,Cadence,670.49,3,0,45.323540209302976
DGN_11530,Low,13328,42,59.48,1229.92,OpenROAD,235.99,1,0,60.854266792577825
DGN_11531,Medium,11333,23,164.2,2248.87,Synopsys,251.27,2,0,146.23672155477112
DGN_11532,Low,51638,5,256.46,1443.86,Cadence,1187.75,1,0,242.5932374941844
DGN_11533,Medium,16268,44,128.27,801.23,Synopsys,576.11,1,1,129.70798575649462
DGN_11534,High,75603,21,146.04,1882.32,Synopsys,203.41,1,1,144.71162341210785
DGN_11535,Low,22045,25,277.37,1314.0,OpenROAD,304.86,4,1,261.27789114901304
DGN_11536,Medium,45741,26,259.23,489.12,Synopsys,365.92,1,0,232.1769427758773
DGN_11537,Medium,93306,19,216.26,1484.37,Synopsys,642.45,1,0,230.17588132140716
DGN_11538,Medium,47770,43,116.7,2287.35,OpenROAD,442.52,3,1,132.27512842569604
DGN_11539,Medium,12887,43,79.26,2122.29,Mentor,578.71,3,1,70.19181195431916
DGN_11540,Medium,29918,36,54.01,1508.34,Cadence,249.81,4,1,60.296871006053635
DGN_11541,Low,40497,8,76.75,1005.0,Cadence,432.47,2,1,69.10137219279926
DGN_11542,Low,98562,48,123.15,308.75,Synopsys,140.16,0,0,129.38017691045965
DGN_11543,Low,66009,49,187.95,1227.16,Mentor,1074.27,2,0,155.59236145672875
DGN_11544,Medium,16929,36,66.0,1904.99,OpenROAD,286.58,2,1,61.52022836933742
DGN_11545,Low,66762,8,84.06,964.66,Synopsys,922.87,0,0,113.58110103512222
DGN_11546,High,84099,5,95.27,665.07,OpenROAD,458.49,1,1,109.45030230113343
DGN_11547,Medium,33546,37,208.0,2335.31,Cadence,600.81,2,1,209.0323767321237
DGN_11548,Medium,83424,11,203.95,2071.73,OpenROAD,392.04,1,1,179.43693176605487
DGN_11549,Medium,42338,13,187.69,1631.86,Cadence,853.94,1,1,164.6822469674386
DGN_11550,Medium,39283,5,112.63,428.28,OpenROAD,1022.78,4,1,89.8784375641992
DGN_11551,High,87494,20,142.78,447.78,OpenROAD,386.35,2,0,120.90674994350476
DGN_11552,Low,83170,22,74.17,347.73,Mentor,336.13,3,1,80.34148789197339
DGN_11553,Low,89787,10,106.62,1579.11,OpenROAD,836.84,2,0,112.81603821362012
DGN_11554,Medium,51566,6,274.43,377.35,Synopsys,282.47,1,1,263.235808113131
DGN_11555,Low,90464,13,294.92,2122.31,Mentor,789.42,1,1,289.85603614290017
DGN_11556,Low,86991,8,211.91,2483.12,Synopsys,167.65,5,1,192.3374216923851
DGN_11557,Medium,97680,49,279.21,979.24,OpenROAD,766.96,1,1,275.68900864446726
DGN_11558,Low,33013,27,210.69,1188.81,OpenROAD,645.28,1,1,222.12925308222594
DGN_11559,Medium,57132,47,58.3,1808.0,Mentor,189.85,2,0,53.438012254345345
DGN_11560,Low,92412,49,299.19,2349.17,Cadence,799.98,0,1,298.9231992267969
DGN_11561,High,97498,47,74.74,2245.83,Mentor,569.08,1,0,98.12232572025746
DGN_11562,Medium,33084,12,220.66,238.22,Cadence,307.51,1,1,218.62442683312412
DGN_11563,Medium,26143,43,113.21,505.77,Cadence,462.86,2,1,116.70780094713082
